station_complex_id,model,n_train,n_test,n_features,Train RMSE,Train R^2,Train MAE,Train MAPE,Test RMSE,Test R^2,Test MAE,Test MAPE
130,Linear,25797,8253,82,44.12038585308069,0.80054239269153,28.883199219273912,168.07597466352476,52.6700233538017,0.7861312037026924,36.17481076694107,129.06587047577517
626,Linear,25797,8253,107,141.83411744672696,0.8228805055789276,88.3622440312827,79.04155951469296,179.02160004230325,0.785238970560658,113.767204781807,82.34716880273861
291,Linear,25797,8253,82,53.914297634404456,0.8272547849515829,35.17067914821266,276.7997196395622,72.5950375298525,0.7845968330217593,45.12832128623347,277.9724970109519
343,Linear,25797,8253,82,32.84223817103389,0.8078003721583409,21.125135355946703,66.82751978171221,36.30505483827503,0.784026979968956,23.935552702929048,215.19155775749653
145,Linear,25797,8253,82,52.21865960739334,0.7927192739050613,30.893443555071524,307.79702736782224,57.04215600807611,0.783568159741549,34.89280943233044,367.56173670770886
94,Linear,25797,8253,82,52.978500679342574,0.82195704918375,33.663991013010104,121.34443771318466,73.842225829024,0.7826240661423042,48.73528200036485,125.3870943973021
46,Linear,25797,8253,82,69.58873878534258,0.7962679784280502,41.51076791833824,165.65740365398943,80.97940488583048,0.7824826398857117,49.36852131005676,312.85954887869326
108,Linear,25797,8253,77,45.08405157453696,0.8090006996599914,28.81622462286396,205.92175174422584,51.28018618542109,0.7816667571275827,34.041249720503004,210.0138927363409
290,Linear,25797,8253,82,59.8681781742509,0.8104955531140086,37.86825249895856,201.75068715571408,70.7193070816605,0.7812077667029312,44.05330936163302,166.12056736437165
143,Linear,25797,8253,77,87.56954874445553,0.7994974599830709,51.95655233460418,272.5374057813894,103.88356163153271,0.7812074256012261,61.28504716644613,627.1313056114602
294,Linear,25797,8253,82,51.34817641027798,0.7884145908965283,30.56466009735861,188.56294116777272,56.42705548873211,0.7807900692402582,35.34500255596458,108.28915914509908
113,Linear,25797,8253,82,45.03306692221887,0.78608395604025,27.81218018845128,227.51265963213672,53.014110272077765,0.7804155121303098,33.19471011824705,208.97001892159935
84,Linear,25797,8253,82,47.26789440382131,0.7932676713353898,28.71443280317165,295.8139363188403,38.043706404555095,0.7796854785446987,22.636379977649018,201.7196170177134
89,Linear,25797,8253,82,23.50737207520057,0.7956875856817074,14.520490133755972,105.98723921887958,27.349918809699208,0.7796305931830845,17.981032908792802,95.99228208947363
442,Linear,25797,8253,77,50.53082037113408,0.8008565454122292,29.74456067823421,237.8586973538367,53.05029837303009,0.7780444339426826,32.17696416122082,325.0806316059177
181,Linear,25797,8253,92,118.65273632294208,0.8354306884299998,74.12871652136693,68.68163230235179,177.27472837822597,0.776845865490909,111.55214227315098,75.55685185831693
246,Linear,25797,8253,82,19.02042214281613,0.8180661822767926,12.96882016668807,239.8158680859906,18.306617462943706,0.7764642497590646,13.623124339554234,176.6883451513054
131,Linear,25797,8253,82,25.512927992897048,0.7835182449718894,16.707128564423293,144.77348679747405,27.73718397435624,0.7758788890308801,18.80210876029416,103.82452272750392
457,Linear,25797,8253,82,65.89771398025056,0.8254565024939453,39.59979975341855,142.69417395575869,76.02064711909374,0.7740366068608858,46.06385618099278,125.06115558262276
347,Linear,25797,8253,82,49.23746198529022,0.8219191121404772,30.069263320536173,122.213125017756,68.01922954849987,0.7731072098521222,39.94112088128385,339.28670190007347
186,Linear,25797,8253,82,26.80166329795272,0.8236623552757346,16.45552690205961,72.249525053067,38.9676101889412,0.7730551156526124,23.990973715269128,82.47971661839605
251,Linear,25797,8253,82,23.46734097501997,0.7802594097274715,14.67378871880071,339.3904935270445,25.065661024709502,0.7723866143477096,17.23834952402667,148.92097742794653
293,Linear,25797,8253,77,80.5506943459735,0.7940293248157219,50.05759643343938,319.95024930501967,80.88388854489509,0.7711613794849628,50.76116475889311,403.5616268394343
114,Linear,25797,8253,82,46.61503174225502,0.778251980442165,29.110043302989016,190.54439029097543,52.80797268036962,0.7708479784625296,33.12990330889844,207.9755564775469
100,Linear,25797,8253,82,28.36072371157699,0.7702369867898801,18.624336232412247,92.9000197534302,30.11404000359652,0.770124369757533,19.85150875702063,70.814936729542
253,Linear,25797,8253,82,17.93453221146201,0.8009916427153065,11.947635144710778,296.3198892140651,18.12691701230741,0.7689051116213236,12.639890510932124,166.13814531211594
111,Linear,25797,8253,82,35.708006198377255,0.7682789971173283,22.26924377350919,240.69653965317,40.78414446002309,0.7684250877766016,25.385143226244168,238.908983840645
247,Linear,25797,8253,82,14.82212036692886,0.7994388112645539,9.738219900377542,218.5700987156495,14.549860422267608,0.7645365343615149,10.244733332294626,132.79379645326958
336,Linear,25797,8253,82,51.96844740642375,0.9201035465363762,35.8016999015192,165.35719521229947,65.7361839421855,0.7643223228593244,49.32286367415251,189.43822885178116
90,Linear,25797,8253,82,25.068233303834937,0.827915794183465,15.9292440662854,92.55938821366654,40.17564399094954,0.7630505174579989,25.363716035234265,145.70477832173566
449,Linear,25797,8253,82,123.06321128844264,0.8169788983858315,77.42243075309821,92.80536716977804,201.83939959003652,0.7623070643214367,126.18572235976826,118.22767894959443
455,Linear,25797,8253,82,58.09617744047996,0.8303327428957845,35.745777316275,128.39802187572295,65.34312858254651,0.7593506083582826,44.00411305933958,121.14875498841155
340,Linear,25797,8253,82,83.71619602278574,0.7821430982866683,50.648295479099055,185.083989488559,98.83654093497346,0.7581766626310067,58.00860857347432,245.93249187678785
42,Linear,25797,8253,92,109.63457128434256,0.7694716571855225,64.92055585540798,86.53512460405695,126.30841464673554,0.7580244186225547,77.34725211068056,90.26873019663348
87,Linear,25797,8253,82,34.185631645407554,0.833748109824527,21.427724219060867,76.21527618182841,50.812579717242734,0.7572316006082181,33.54729776117093,88.11566706652215
209,Linear,25797,8253,77,34.50046123525994,0.8375630016009215,23.77457846458228,83.0640784559863,51.107227220641086,0.7556622297061051,33.327771495900684,1076.9560232593228
28,Linear,25797,8253,82,75.56353325192251,0.7948853206552431,49.705643556647,150.7741853644753,101.96907891632226,0.7542188903703181,65.49203288342792,173.77748847027092
41,Linear,25797,8253,82,117.46851684303998,0.7765694215110595,71.14359339233972,620.3070991001593,136.72401178313487,0.7541402895729492,82.97150769148973,442.3071118097623
261,Linear,25797,8253,87,277.332994858344,0.7851109245657255,153.31905834780633,94.37227954935342,335.45978281857305,0.7535673362284989,184.7371166646469,86.57723885745922
380,Linear,25797,8253,82,53.16454400711618,0.7902079085336465,36.05980108466731,90.73232560750756,60.7387189805609,0.752236074766313,40.62328764884592,222.83139903693103
177,Linear,25797,8253,82,84.72833215280032,0.7881919344441259,51.77722057843693,216.6405830097615,111.1803752520063,0.7519150613434258,68.09033385618484,238.7904474727096
284,Linear,25797,8253,82,100.9122633863327,0.7799275045054754,65.7046457154103,442.50348694547466,129.3212382801462,0.7498876320742494,83.58694833246565,705.8437257021179
374,Linear,25797,8253,82,17.17363496814701,0.814300592520189,10.890392812422876,133.94244596942573,25.748417012179637,0.7497388489277408,17.97909964537371,161.35277245967026
629,Linear,25797,8253,92,148.72809472010567,0.7780239863941796,100.80506055918394,53.12841005264461,196.63449252820624,0.7482088110786185,135.2766919538369,61.08088636911481
292,Linear,25797,8253,82,72.10240831700149,0.7864346034956583,46.65416514570321,201.95446479230813,85.45904623629606,0.7477865537909167,55.80433330896586,241.9521331198517
242,Linear,25797,8253,82,86.57938030061408,0.7567001238594974,48.29856487261593,272.6113437558507,96.73456769839758,0.7473932438020141,55.370119728772856,283.1875323896003
43,Linear,25797,8253,82,67.81330325179141,0.7861582621070581,41.37402702051968,133.00965494468332,92.6183067789758,0.7457345819625922,55.73611577153666,167.54706687157542
341,Linear,25797,8253,82,58.11276720982769,0.7698089541058196,36.65616118680733,141.8571391155748,68.41384432561279,0.745162424864179,42.3743980011457,181.2098034128508
122,Linear,25797,8253,82,104.940855027645,0.7766161782322151,67.07458969189881,241.2083024012668,134.32879056707085,0.7430610345159718,87.90895914510338,466.0604744419912
124,Linear,25797,8253,82,69.76086190165886,0.7688565031253847,46.72146358734757,128.88883530263195,85.00539870350757,0.7384905309768341,58.36204284707329,239.5889067568685
241,Linear,25797,8253,82,78.75083262002757,0.7520343691363234,45.23215506764311,183.66413567445895,88.39105669204821,0.7384873791720483,50.11586799652021,188.1765685875461
197,Linear,25797,8253,82,11.226175764405854,0.76288925324035,7.321807489438339,113.89214480118628,12.571291199611398,0.7301080288904599,8.884599631565438,108.88082211229488
85,Linear,25797,8253,82,33.28186542212163,0.7805396133929471,20.831859076345346,248.51799206931543,56.00818847903247,0.727851437685852,37.43168884647663,242.7036371003213
83,Linear,25797,8253,82,39.65456857950164,0.7805669821234298,24.348251660372554,314.84703998257305,63.29125254489231,0.7278046993266316,42.28179979053947,433.2765356018992
129,Linear,25797,8253,82,84.87743760086656,0.769751461108744,54.30100373921969,263.11389177918005,124.9633864089956,0.7179327884896096,84.7078113359674,243.36853292436675
126,Linear,25797,8253,82,82.43823733451094,0.7002709313704332,58.639721901306,245.2967957231809,99.55091701692736,0.7063873127132527,72.54408815213803,368.29113968192144
339,Linear,25797,8253,82,58.09636463085491,0.7237349501573589,35.24835175247609,172.6909392177186,69.53312122631189,0.7051602217962362,42.87412305923467,246.03983323759144
133,Linear,25797,8253,82,21.13569963524712,0.7629619608045781,13.29124031555877,143.16726538149044,37.18667893302628,0.6957088858968301,24.51814209528928,210.02778641058865
617,Linear,25797,8253,117,467.69330306148026,0.7447547372573946,256.0141198115916,63.11129688056841,583.5389997727068,0.6927240414706555,320.40849119356074,70.06123540435829
57,Linear,25797,8253,87,37.18266193480228,0.7451107051560921,21.66867674290007,152.1218649270847,48.112768929650485,0.6846228840684606,24.682251924637846,162.67811251905036
45,Linear,25797,8253,82,55.467753152213625,0.6837503732362131,30.436044120823333,178.04835653799353,65.95029838168385,0.6722583796409441,37.37782225424333,188.83736796699847
137,Linear,25797,8253,82,30.6922836798082,0.8027115693979325,18.963415314907003,134.50868882091348,39.980196109686986,0.6576977984960515,28.98523016230589,111.25955219612004
297,Linear,25797,8253,82,37.75628749330171,0.5979811329818683,16.801174343212725,106.46668223991996,39.26235014268305,0.61998764835483,19.57542963393032,100.40026327391256
198,Linear,25797,8253,82,23.849604414148956,0.7985868652599128,17.61643049132246,69.27413800101128,87.09361269362195,0.6191245042891032,51.45444491937332,61.93222571394694
58,Linear,25797,8253,87,178.472865978111,0.6875841700130747,90.7584259938492,42.72362807763731,229.54412930754955,0.6039179704576427,107.32865567327045,41.11903991956403
196,Linear,25797,8253,82,9.631773358365365,0.7103794308515614,6.713975480971635,79.07011519060742,9.13040745189895,0.5971746681036828,6.47689440755636,55.16677674671896
86,Linear,25797,8253,82,19.19812040115384,0.7713986931756542,12.063380958452573,224.8117782871008,17.03231430311919,0.5818432802081175,10.54121639919416,133.7037081398761
138,Linear,25797,8253,77,36.6080610968131,0.7861930824180112,22.258828253826973,121.73535914907876,219.2549550434705,0.556124352901744,116.8731706514456,278.1250473294674
203,Linear,25797,8253,77,10.892776090896389,0.5775901166787183,6.398150845127538,62.16868904341691,13.297819859743642,0.5083707898160108,8.170642788703939,90.72184122795689
206,Linear,25797,8253,82,8.290072778708415,0.7598489180977889,5.584666175929868,76.84737875001642,10.63050639905155,0.4709193848310927,7.095823820260313,249.443059464619
204,Linear,25797,8253,82,27.31169248169089,0.7204793691570682,17.531965860173774,111.7115066655376,37.547091721177054,0.4596735456467266,24.780455624066725,1247.0033477118925
200,Linear,25797,8253,82,20.913021261081717,0.5215907335045957,10.89306495308702,136.16498142217128,26.10110556688253,0.4141018892050148,13.94837276811638,305.4697261420399
208,Linear,25797,8253,82,17.37453295245166,0.804492321736883,11.44503839841825,92.04835212962617,23.52956230835146,0.3956117446136876,15.601237858621388,292.1181591975535
201,Linear,25797,8253,82,10.360995856539295,0.4913663034785209,5.658719006499765,109.4163788225283,13.558664266145518,0.3847335373401799,6.924089133011294,204.95948619280293
205,Linear,25797,8253,82,17.62741895853484,0.7927915902774372,11.560879928094938,70.82944486936813,25.323223453683763,0.3840287163310413,16.305356712105,742.4675771362122
207,Linear,25797,8253,82,10.046280246052843,0.7602844327335214,6.605311275628977,108.0533921784425,13.670451279035712,0.3002505808565469,8.967056119864973,512.4454305857969
202,Linear,25797,8253,82,12.975919312872858,0.319414466418224,5.521442429833478,161.0524004425639,15.16337898644365,0.2960115290008526,6.045988231095591,149.8522512565742
448,Linear,25797,8253,82,536.3401099090445,0.297262614940957,200.4258088947243,335.380602788658,778.7980686803819,0.2730006702947392,266.3540292295209,271.67851448943287
199,Linear,25797,8253,87,4.432576353237465,0.7010449399389196,3.056958936326558,103.04549859830888,5.985403261342521,0.2655659936371489,4.169308070887728,147.35936248286748
604,Linear,25797,8253,92,837.4105875536582,0.2403982647944068,322.6313757057643,97.17498862574226,958.179048153438,0.2397390415208797,363.2856237243357,80.642936265899
613,Ridge,25797,8253,107,212.1134886745147,0.97529877801778,154.076373171079,59.71319670347658,264.8380830519438,0.9663083175110648,194.05589970778857,92.55921400523944
623,Ridge,25797,8253,112,204.41993765854068,0.967373759199267,143.66010208268003,65.5656150780555,246.28050778441755,0.9660432994214634,173.09438102978066,59.16127412287967
609,Ridge,25797,8253,92,303.14639969206223,0.9599768459854354,211.39146322420376,77.14072099782429,342.5045876002208,0.9643595525504964,245.8506478769788,71.2173461245674
602,Ridge,25797,8253,127,425.35661051179744,0.9581398335421332,304.6110337729805,52.194527677372,489.656317058978,0.9590478323519652,345.8871187381972,45.31511524541372
607,Ridge,25797,8253,102,461.225080071654,0.957796650578748,330.9130122679159,48.97310819520912,516.6986249042528,0.9581469716741536,367.4598477135825,39.57517405265792
614,Ridge,25797,8253,107,312.60511955336034,0.9615179327742172,217.89178109540185,49.49759038080449,359.5559392945846,0.9574112497718178,247.93245846639036,48.85854417403968
612,Ridge,25797,8253,92,325.22231315244454,0.9558050784769396,227.21115150978773,110.94548925896646,396.1141828923229,0.9511373593079294,300.8616900922842,162.02564445787553
619,Ridge,25797,8253,102,202.91284115150128,0.9535065093000842,139.85007534464066,58.287031442211855,250.7283060166926,0.9485325605365852,176.22403692211145,50.67150109899309
618,Ridge,25797,8253,92,241.825809238044,0.9509481182942868,175.14489844453206,48.51090059911565,282.56830554033775,0.946055101605342,211.2586186253604,57.03446265002182
605,Ridge,25797,8253,97,122.7404015574704,0.9496612039416222,83.51910032583874,51.690778086025205,132.57231089849648,0.9458736377615934,95.4470372570878,51.4272876055845
622,Ridge,25797,8253,92,165.62959019246605,0.9486696244374322,118.86751504767172,120.27881458482292,189.05838679557704,0.9431719429734318,129.42938776447411,102.55319777254576
9,Ridge,25797,8253,92,188.30135606874956,0.9423647504170872,131.8621540079086,88.69971765605831,216.3109546158181,0.9405566638504828,147.57188758590524,171.16419675704552
231,Ridge,25797,8253,87,126.23570737162709,0.9481204276197104,88.3914926599495,417.3008268348586,142.47711535443707,0.940365921208394,99.83093452504646,573.6601014380072
319,Ridge,25797,8253,82,69.74592373082368,0.9438673677706894,50.292203339029385,83.10835003036597,80.01854114803282,0.938649525879102,58.14779717896858,82.766762176268
223,Ridge,25797,8253,92,110.1042873268157,0.936941921226848,79.9240655329585,85.99237751411937,119.23343972419352,0.938206017755154,88.70257862999415,88.97891208131277
636,Ridge,25797,8253,102,196.1592032518837,0.9528083932811192,147.66623561196602,75.89670737428403,244.72936370089428,0.9377163872831378,174.57503247232484,73.69131609248197
624,Ridge,25797,8253,102,366.0874074107302,0.9471528660898784,257.6735152414328,112.58269391677902,467.7618914046361,0.9349673347785712,328.6091073654796,123.05533111515584
601,Ridge,25797,8253,112,250.1904581233032,0.9333275834577012,168.35475228039147,54.53419957578583,272.6692694522312,0.9340671414230438,179.3713799032979,44.2836146102389
167,Ridge,25797,8253,102,218.6203786063009,0.9338260035145802,155.21561385346314,37.00139407689574,271.6623391286756,0.9313178461822832,198.57735345953563,34.842253511442586
169,Ridge,25797,8253,87,123.0349937618004,0.9379264836099775,86.25295946656058,111.0475275175952,143.7872818055603,0.930763842915296,103.29637918853705,126.24170546444049
610,Ridge,25797,8253,107,800.9653525380718,0.9436023257601694,545.1020986324448,104.4634358933007,1082.3192092136037,0.9301766795418484,748.3618041115396,123.28684015325348
628,Ridge,25797,8253,107,484.5166087958408,0.9441762028704158,342.6048458862401,93.56634777351525,632.3945761563126,0.9299047988323196,442.7684359014258,95.8952934983
414,Ridge,25797,8253,87,159.39003652428678,0.9350963417596284,115.24909474126942,156.79591719140004,187.81196889745243,0.9242833143954998,130.2502188528216,495.7800749412331
175,Ridge,25797,8253,97,62.56338268265579,0.9400343602963298,42.99267614575946,64.7030695529882,79.08820072964775,0.9212916694923932,53.85446807917702,67.61054435020742
98,Ridge,25797,8253,82,44.691817183435376,0.9192490137696782,31.34535734012121,93.63195536102675,55.13718049009754,0.9212517954066102,39.25825401024959,49.20267739847375
399,Ridge,25797,8253,82,207.0533857189532,0.9089619838341524,145.03202167395605,396.54260076352574,205.69389297943087,0.9191693296570288,147.6788197322614,324.8441875172247
398,Ridge,25797,8253,82,181.0102578877037,0.9336709437919142,123.76396877376712,188.2510000996163,215.5054048338421,0.9175325496789648,145.55421549787212,230.1020691106333
397,Ridge,25797,8253,92,286.61772867973883,0.927911913369604,190.28770715883888,97.98937733737036,340.17391458328376,0.9158404541068874,230.64188813776337,113.37262189468608
153,Ridge,25797,8253,92,150.5965734264054,0.9100741748352796,102.95985286260482,133.60836081798172,161.5945629769367,0.9145983337115128,114.04761891060689,41.96023403588924
14,Ridge,25797,8253,82,119.21887832832188,0.9333783010500802,85.11432140741526,111.74869888940492,160.83275315213967,0.9145810489497506,112.08007229038311,144.96630053360244
118,Ridge,25797,8253,82,43.6603097282709,0.914625635284672,31.338673320141005,127.37107191818218,50.65473521607957,0.9139860099101328,37.23178162781029,68.92002315492634
477,Ridge,25797,8253,82,200.119229007637,0.9303924202903012,133.92623050552984,165.69755645932963,255.10671356771408,0.9132269133779338,170.31059049171662,153.0169689593422
403,Ridge,25797,8253,82,158.3672587300472,0.9296917531072348,114.58650976041316,105.73833610189328,203.11959018536228,0.9122075752686568,149.6482978314059,342.2577874440292
327,Ridge,25797,8253,92,145.49879986391088,0.9147299905920964,101.54891519621737,208.04014495617903,169.01626469270593,0.9104034107730924,122.1204904361206,224.88896747420912
10,Ridge,25797,8253,82,176.35163607482164,0.9082223082129058,120.55135372934387,127.93104138655158,217.45346108998172,0.9099611786784818,150.82353801427192,194.84204594801935
13,Ridge,25797,8253,82,72.0991719901213,0.9219721467349556,51.98901944557713,97.12272736776592,94.00099425752732,0.9099048182544324,67.74861517721773,150.12696131572082
224,Ridge,25797,8253,82,116.74556279745056,0.905924245129094,78.29183282377358,718.9300996774451,135.30916295050707,0.9092230460837732,90.8554387269196,91.74504605490212
316,Ridge,25797,8253,82,195.14171466694333,0.8942482484944401,131.39783384236517,101.22523457628256,210.46461850350585,0.9066431387204849,145.57417319815227,81.46206045395655
620,Ridge,25797,8253,107,185.8051347415784,0.9326127126288608,127.07870684781254,150.48544144859136,235.814273662116,0.9061213151719796,150.21777384384453,143.00564603191415
611,Ridge,25797,8253,132,924.0398412730174,0.9198251251517768,666.678620440162,40.02034648801944,1143.8282587860003,0.9060324440869848,824.0326805587445,46.440532707886526
165,Ridge,25797,8253,82,134.20747573842698,0.9140193104742808,95.44783520138336,122.62023127118724,158.55804396512548,0.9048431229869794,116.92334606639884,131.70827279445152
8,Ridge,25797,8253,82,134.16117071102258,0.9166176045305744,83.33321515602204,443.295990606042,160.02749819502384,0.9042279161311308,99.3828668495026,555.3153170531599
272,Ridge,25797,8253,87,26.997066566436423,0.9138181486940784,18.96414858923316,98.95950674893868,30.06163010312316,0.903924348749836,21.255124645921697,92.2613668732853
326,Ridge,25797,8253,82,50.79470396489272,0.893973004604068,35.28944292584613,143.53713690354286,53.09871339486533,0.9026045443525776,37.505409881816256,97.25421353479078
17,Ridge,25797,8253,82,97.2680483922977,0.9298352693261488,63.22171894484466,95.57952681948473,146.16180690334036,0.9023118584026634,90.43314986731482,131.29620344476365
107,Ridge,25797,8253,77,54.239124654939104,0.9124109348001208,36.68645115150076,254.6889917217235,65.8982842808616,0.9023038237836036,45.73995794547725,414.9395863804698
320,Ridge,25797,8253,82,82.14712680549798,0.915930180281961,59.91190257697195,75.9673669549576,96.98520099241388,0.9017905557429542,69.13335932116955,61.93060110297751
395,Ridge,25797,8253,82,82.3291972479566,0.9065055978375188,56.82477365505324,78.40102108735813,99.15135565015802,0.900925173965506,69.10921052850378,74.90516506060578
396,Ridge,25797,8253,82,122.36990670181255,0.9197895963764204,86.76298905858627,122.65854585969376,150.05621740262987,0.9005355852646425,105.86163048210712,152.9797780762723
32,Ridge,25797,8253,97,108.59423158446428,0.898178001005475,73.57179003333599,54.93423931055135,123.92568357098052,0.9003215008450207,85.52714385871181,45.16442870819269
409,Ridge,25797,8253,82,79.82897384381393,0.9259152444601806,54.62798619234324,74.90997778000164,108.74659872412649,0.8995507865686234,69.84540127073726,102.19843638824722
404,Ridge,25797,8253,82,126.20864330661306,0.9171422602471688,92.853072610079,82.76346800869442,157.78092300203144,0.8991256622029086,116.44846527823536,226.2772168370684
71,Ridge,25797,8253,82,84.58615188661777,0.8816154458811208,53.00087090839126,125.82773262736848,87.41766139468545,0.8989592354196617,58.227015552069055,95.5764564377884
439,Ridge,25797,8253,82,81.59591752245285,0.8981814063029372,56.61131696710583,153.71592623348462,97.10919830782632,0.8983257737089381,68.48275414565212,100.77665095050772
168,Ridge,25797,8253,82,98.87545500407198,0.9260994470349846,69.1296952020852,172.1619081547008,156.04711013850536,0.8969353230105968,105.45735499052245,196.256910764521
228,Ridge,25797,8253,82,176.9995150119913,0.9151297261553188,128.15541265655904,171.25856051177456,235.8250816947649,0.8962383546824949,167.72949221485882,212.6593411803763
157,Ridge,25797,8253,82,76.2781972265096,0.9033226204541512,51.23630414587168,302.4343899572042,86.51154536834268,0.8960130033681699,59.152053092941244,263.4655990407368
277,Ridge,25797,8253,92,138.73089211728646,0.9045652697685472,97.1189623235405,78.40892400788027,169.04259245604212,0.8957787018890884,120.74114687314736,89.05551432218701
307,Ridge,25797,8253,82,130.8068428114219,0.8969499411770709,91.6333181591352,260.6398075002054,142.50691777160876,0.895327768131484,102.46325479997148,260.92702002109115
162,Ridge,25797,8253,87,135.86064946585554,0.8988301578549744,99.03792989428976,93.88729763049705,158.07582250333172,0.8942617354690853,117.777501439543,52.86676953460609
20,Ridge,25797,8253,82,48.18644180312942,0.9039278991251246,32.54055069965106,342.9872488323763,53.9175679446994,0.8936680439193636,36.630754996473655,340.2342628798777
635,Ridge,25797,8253,87,215.77909875329237,0.8971481671827453,153.7635307159889,73.2473682995354,251.26055176645505,0.8925082388801518,174.98549455372225,70.80369990807718
321,Ridge,25797,8253,82,58.540582081195055,0.8926790025233413,41.25351111667278,99.82237615242674,63.72253002976738,0.8904149369653391,45.66363798446472,87.2804658366363
405,Ridge,25797,8253,82,182.70852171433697,0.9070151652964012,134.37881972613886,145.43819605184746,237.29364183239267,0.8859242373926672,172.78013234784206,255.61645836172647
238,Ridge,25797,8253,82,30.036172693149343,0.9011976439594556,21.430082957788084,88.81318501861558,36.60730211000805,0.8857934534166049,25.940106381170622,111.03789507656448
16,Ridge,25797,8253,82,112.8953554495635,0.8995729528958455,78.34467415152784,81.28391697599334,141.89940063326873,0.8856018034754023,97.6559143612569,124.76472060165634
306,Ridge,25797,8253,82,63.32454272508271,0.8842666286071418,45.08691385365132,104.04336557841316,69.82323953501354,0.8852263147504588,49.50510962987585,72.00002168740002
273,Ridge,25797,8253,92,125.56864983139758,0.90261834643322,80.04920850939774,96.75008314913497,152.13391216818405,0.8844362727862985,98.17263235854622,103.53114266637644
159,Ridge,25797,8253,82,149.71768113705264,0.8908344794359098,89.67367123108079,331.1835806966207,159.6061577733484,0.8843435791628773,96.66228378462375,297.15139703525824
235,Ridge,25797,8253,82,113.29482353223288,0.887761136459537,78.626321245932,153.33335224138008,136.47592556186632,0.8838303953458004,97.3193241712002,154.60932339671567
603,Ridge,25797,8253,92,60.16654904999864,0.9024887576939924,44.12289981247342,44.13403524290694,82.06838644017088,0.883211489173303,58.23231650618269,40.24588012265743
413,Ridge,25797,8253,82,128.148243516194,0.9062789419684016,89.03306239462829,228.4238833714994,168.6862552354063,0.8830431432786492,117.43634377966085,575.5729946541867
355,Ridge,25797,8253,82,59.94343774597562,0.8872944944507614,38.40346518618448,127.22399964887568,67.69554685904063,0.8828710861749395,43.34381112076362,93.95900979483332
333,Ridge,25797,8253,82,167.54256347177227,0.9009380299656632,112.3970119066701,439.7379289576785,211.3950471740916,0.881791008830782,143.8070736580153,429.9481652068285
308,Ridge,25797,8253,82,90.50997041784612,0.8871683167840272,60.81964942663322,127.48633335958324,100.35399361779348,0.8814277891835984,67.02860631773198,85.74705673084641
606,Ridge,25797,8253,97,183.57063397229044,0.8952616597838624,123.09543363035068,75.17660558788167,223.24059836464585,0.8808016383681077,150.6434606309832,63.67916930987943
151,Ridge,25797,8253,97,147.51160045375877,0.8849601588577449,98.29560221314252,48.49447929836613,166.0518741849427,0.8799227878511766,111.91741786926389,42.60613955439384
276,Ridge,25797,8253,87,274.06030442876624,0.8895977782531768,174.0638699396458,1275.1051527996044,286.7684686504117,0.8784884577694657,198.282600025759,1715.2163029785804
392,Ridge,25797,8253,92,168.0413794566333,0.8715368178484451,110.11079823241326,56.15355302173239,186.0856424698664,0.8782969798901699,126.52269434865414,48.79622982616379
471,Ridge,25797,8253,77,234.19814076125112,0.8913279491086621,147.4392003882855,814.8177829692404,324.15249045928374,0.876932173002466,194.65144946351757,778.4254455844516
22,Ridge,25797,8253,82,43.87798761189103,0.8909760162116173,30.488326246561435,281.8314506912524,52.98180746535512,0.875788745949041,35.84483869991436,245.0235688509649
279,Ridge,25797,8253,87,181.3091986439547,0.8722175996316581,123.17799144336844,45.27462942913606,200.425950386656,0.8756682269322528,144.1738892624311,37.979602451577406
616,Ridge,25797,8253,102,384.3255642081913,0.8893984285210418,250.0376722707049,36.28105773306928,433.29013312229614,0.874124374269327,291.9087497457039,33.896501492071515
287,Ridge,25797,8253,82,25.13642191977024,0.8907069243978116,17.84199374986657,141.90629671745822,29.086877556575743,0.8739911202557569,20.91008385073597,162.46958129340115
61,Ridge,25797,8253,82,26.42284362956243,0.8801930991921663,18.892684774588357,100.90619533521324,28.781249693196656,0.872182968398024,21.016422353703064,126.8016264651242
438,Ridge,25797,8253,87,75.14493528865964,0.879088287780589,50.35038842790232,144.25000565037834,87.40612113839387,0.8720424745522324,62.45630982039414,74.38990522262196
305,Ridge,25797,8253,82,89.1973825520811,0.8724826446157381,60.035918921528655,78.20921413560191,92.13308983373238,0.8719496154109195,62.58912740118709,52.7344949615545
234,Ridge,25797,8253,82,94.90437724748014,0.8983184603454074,68.76024297260939,87.12888348636011,116.83937071742926,0.8700714285188256,76.0052365642753,84.65304321550866
453,Ridge,25797,8253,82,105.30099722966848,0.8601147273268532,70.47455696077235,64.57815042919513,111.25881234179865,0.8698491648820604,77.15544113095349,48.12592686894476
625,Ridge,25797,8253,97,183.3844819643232,0.8814377386178239,131.67780929591547,41.98779780048195,220.3208957264197,0.8696976424009006,156.23678901582628,38.29840254874478
280,Ridge,25797,8253,82,38.22775910251831,0.8619933192496512,25.41971464901639,121.49297141487656,41.59027087078506,0.8695025253216604,27.854726174857007,69.10163696010274
434,Ridge,25797,8253,82,121.44294917021368,0.8718371607753344,82.26603426496911,114.65412204080488,151.44830980842548,0.8688454025849556,106.44296525853797,428.3030497832392
103,Ridge,25797,8253,82,27.678287901487234,0.8691365261023511,19.264849908165868,109.12737782546596,33.10043795738892,0.8686086619762089,23.2299432352923,195.51097348858423
